Date,MELI,GDOT,ENV,FLT,XROLF,QTWO,VIRT,SHOP,PYPL,SQ,BL,RDFN,PAGS,ADYEY,AVLR,EVER,FCH.L,STNE,SEZNL,BILL,LMND,NCNO,DCT,LSPD,ROOT,LU,UPST,OPEN,CLOV,AFRM,BTRS,MILE,LDI,OSCR,OLO,COMP,ALKT,COIN,FLYW,PAY,SOFI,DLO,MQ,KPLT,BHG,PAYO,INTA,WPLCF,BLND,DOMA,HOOD,HIPO,TOST,ML,RELY,AVDX,BKKT,NRDS,EXFY,NU,DAVE,BULL,ETOR,CHYM,CRCL,BLSH,KLAR,FIGR,GEMI,SLDE
2015-04-27,6626803458.072877,864386507.4644735,,12004921784.806765,2354245881.8720484,1172428351.8114083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,6790960007.163823,861275338.2714399,,11857302227.805286,2348051973.7499185,1157645065.1251345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,6923401552.025421,855052999.8853728,,11987295569.045393,2311982375.6726527,1133764371.2473075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,6892170410.551304,834830400.1306552,,11816174391.028755,2181270578.4017496,1157076477.1756625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01,7038409375.190901,847275076.9027891,,11686915475.445372,2164263349.4713826,1169016824.1145759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,7373501439.44863,852460358.8911784,,11490823825.100126,2143306453.053378,1179819995.154545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,7224354410.775059,842089794.9143999,,11357158355.576397,2211079231.1219287,1169585412.0640478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-06,7191427305.906339,864386507.4644735,,11252135486.6649,2125994635.6261306,1173565527.7103524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-07,7026303031.304926,866979148.458668,,11263151871.515759,2064783594.776442,1227012794.960727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,7100392682.88648,787125805.8374748,,11370378017.397427,2094681959.7210343,1335044505.3604202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-11,7078599308.890692,800607539.0072865,,11283715789.90402,2127919730.2839108,1382237305.1666021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,7053902758.363507,798014898.013092,,11239650250.500595,2094304682.7811973,1405549411.0949569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-13,7004993520.064372,802681651.8026423,,11260214168.88886,2152513400.900408,1401000707.4991806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-14,7108139374.472783,796459313.4165754,,11374784571.337769,2151024328.2678666,1422038461.629647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,7092157241.042367,799051954.4107699,,11335125585.874685,2205189911.401072,1415215406.2359822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-18,7158016338.282385,798533426.211931,,11337328862.844858,2181267463.2608576,1418626933.9328144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-19,7049543106.063834,801126067.2061255,,11270496128.082994,2149244289.9701777,1449330683.2043064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-20,7123148894.890155,797496369.8142532,,11164738833.514772,2133676187.0903056,1447056331.406418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-21,7215639993.678289,790755503.2293473,,11369643591.740704,2162309089.0802827,1420901285.7307029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,7141550342.096734,790236975.0305084,,11328515754.964172,2189967521.897268,1419764109.8317587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,7057294685.152715,770532903.4746295,,11226430588.67957,2126674481.6338701,1414078230.337038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,7090705652.776669,780903467.4514079,,11282981364.247297,2130143587.2386036,1401569295.4486525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28,7094097579.565875,773644072.667663,,11230837142.61991,2102762813.5292213,1311163811.4825933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,7027754619.570624,759643811.2990123,,11173551941.395454,2121574083.4558158,1348122028.198278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,6957540757.533511,766903206.082757,,11288122343.844364,2112835120.7869048,1407255174.9433732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-02,6925097515.420024,772607016.2699852,,11322640349.71038,2164946836.4692607,1395883415.9539318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-03,6947369864.668467,784533164.8432803,,11336594437.188133,2106696181.2163885,1394177652.1055155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
